DateTime,Air temperature | (°C),Power generated by system | (MW),Pressure | (atm),Wind speed | (m/s)
3/16/2021 12:00,7.238,1.2010407692307692,0.98789,2.477
3/16/2021 13:00,7.386,1.2303315384615385,0.988149,2.03
3/16/2021 14:00,7.523,1.2596223076923077,0.98847,2.032
3/16/2021 15:00,7.713,1.288913076923077,0.988683,1.886
3/16/2021 16:00,8.217,1.3182038461538461,0.988627,1.542
3/16/2021 17:00,9.582,1.3474946153846155,0.98824,1.315
3/16/2021 18:00,13.805,1.3767853846153846,0.987703,1.399
3/16/2021 19:00,17.114,1.406076153846154,0.987047,1.908
3/16/2021 20:00,18.852,1.435366923076923,0.986442,1.301
3/16/2021 21:00,19.67,1.4646576923076924,0.985924,1.127
3/16/2021 22:00,19.926,1.4939484615384615,0.985598,1.279
3/16/2021 23:00,19.552,1.5232392307692306,0.985607,0.92
3/17/2021 0:00,15.551,1.55253,0.9857,4.098
3/17/2021 1:00,13.65,1.58291,0.985754,3.326
3/17/2021 2:00,12.799,1.61329,0.985899,2.718
3/17/2021 3:00,11.91,1.64367,0.985987,2.296
3/17/2021 4:00,10.981,1.67405,0.986067,1.872
3/17/2021 5:00,10.614,1.7044300000000001,0.985786,2.264
3/17/2021 6:00,9.756,1.73481,0.985713,3.517
3/17/2021 7:00,8.812,1.76519,0.985738,4.165
3/17/2021 8:00,8.095,2.28541,0.985791,4.372
3/17/2021 9:00,7.678,1.80061,0.985793,4.208
3/17/2021 10:00,7.287,4.94869,0.98586,5.133
3/17/2021 11:00,7.176,8.24986,0.986152,5.796
3/17/2021 12:00,7.084,8.69532,0.98636,5.95
3/17/2021 13:00,8.719,15.6136,0.986517,7.043
3/17/2021 14:00,12.151,2.60624,0.986741,4.517
3/17/2021 15:00,15.044,1.10977,0.98671,3.907
3/17/2021 16:00,17.427,2.0383,0.986481,4.286
3/17/2021 17:00,19.202,1.76082,0.986012,4.188
3/17/2021 18:00,20.097,1.15638,0.985544,3.906
3/17/2021 19:00,20.576,1.0886346666666666,0.984969,3.541
3/17/2021 20:00,20.954,1.0208893333333333,0.984442,3.221
3/17/2021 21:00,21.254,0.953144,0.983985,3.841
3/17/2021 22:00,21.28,1.1592593333333334,0.983729,2.813
3/17/2021 23:00,20.708,1.3653746666666666,0.983659,3.445
3/18/2021 0:00,17.195,1.57149,0.98359,4.148
3/18/2021 1:00,15.065,2.95219,0.983524,4.618
3/18/2021 2:00,13.508,10.9256,0.983565,6.289
3/18/2021 3:00,12.239,15.9147,0.983623,7.031
3/18/2021 4:00,11.447,9.95504,0.983583,6.104
3/18/2021 5:00,11.164,7.0893,0.983305,5.594
3/18/2021 6:00,10.688,2.16441,0.983276,4.314
3/18/2021 7:00,10.148,1.513376,0.983476,2.945
3/18/2021 8:00,9.768,0.862342,0.983552,3.745
3/18/2021 9:00,9.362,1.43568,0.983554,4.022
3/18/2021 10:00,8.641,1.535986,0.983679,3.2
3/18/2021 11:00,8.187,1.636292,0.983978,3.166
3/18/2021 12:00,7.609,1.736598,0.984192,2.812
3/18/2021 13:00,8.022,1.836904,0.984552,2.535
3/18/2021 14:00,7.937,1.93721,0.985105,4.239
3/18/2021 15:00,9.394,4.68677,0.985412,5.078
3/18/2021 16:00,15.015,3.71958,0.985282,3.108
3/18/2021 17:00,17.637,2.75239,0.985012,4.551
3/18/2021 18:00,18.906,8.7523,0.984889,5.96
3/18/2021 19:00,19.13,17.5351,0.984685,7.283
3/18/2021 20:00,19.078,6.16718,0.984508,5.475
3/18/2021 21:00,17.874,38.6447,0.984809,9.626
3/18/2021 22:00,16.756,27.6341,0.985171,8.467
3/18/2021 23:00,15.456,31.9868,0.985598,8.875
3/19/2021 0:00,13.986,28.9496,0.985855,8.571
3/19/2021 1:00,12.823,33.9124,0.986204,9.098
3/19/2021 2:00,11.569,25.4165,0.986449,8.285
3/19/2021 3:00,8.905,30.5815,0.986644,8.766
3/19/2021 4:00,7.997,35.7295,0.986736,9.299
3/19/2021 5:00,7.788,51.5926,0.986655,10.85
3/19/2021 6:00,7.92,58.2683,0.986747,12.74
3/19/2021 7:00,7.043,58.4696,0.987066,12.543
3/19/2021 8:00,6.274,58.6469,0.987341,12.429
3/19/2021 9:00,5.588,58.8062,0.987603,12.212
3/19/2021 10:00,4.758,58.7645,0.987922,11.972
3/19/2021 11:00,3.89,58.1994,0.988394,11.634
3/19/2021 12:00,3.565,58.4916,0.988884,11.709
3/19/2021 13:00,4.405,51.8078,0.989204,10.643
3/19/2021 14:00,6.723,17.5567,0.989679,7.187
3/19/2021 15:00,9.225,8.90602,0.99005,5.926
3/19/2021 16:00,11.156,14.6322,0.990226,6.862
3/19/2021 17:00,12.485,15.3986,0.990015,6.963
3/19/2021 18:00,13.503,16.5477,0.989775,7.135
3/19/2021 19:00,14.284,13.0094,0.989542,6.707
3/19/2021 20:00,14.829,11.2022,0.989194,6.444
3/19/2021 21:00,15.048,12.6556,0.98895,6.709
3/19/2021 22:00,14.853,11.8993,0.988788,6.593
3/19/2021 23:00,13.865,15.8002,0.988846,7.101
3/20/2021 0:00,10.047,26.1181,0.988941,8.339
3/20/2021 1:00,7.435,46.7353,0.989028,10.328
3/20/2021 2:00,7.098,53.0184,0.989221,10.88
3/20/2021 3:00,6.585,57.3065,0.989228,11.485
3/20/2021 4:00,6.214,57.442,0.989226,11.529
3/20/2021 5:00,5.625,40.5167,0.98896,9.649
3/20/2021 6:00,3.964,16.9664,0.988932,7.134
3/20/2021 7:00,2.716,8.88854,0.989104,5.927
3/20/2021 8:00,2.393,21.8232,0.989201,7.792
3/20/2021 9:00,2.123,19.0115,0.989332,7.449
3/20/2021 10:00,1.682,12.6998,0.989628,6.624
3/20/2021 11:00,0.727,6.09522,0.990168,5.389
3/20/2021 12:00,0.676,18.0996,0.99056,7.204
3/20/2021 13:00,3.818,33.6083,0.990938,8.891
3/20/2021 14:00,7.978,18.6088,0.991187,7.32
3/20/2021 15:00,10.066,8.10594,0.991495,5.769
3/20/2021 16:00,12.068,3.61738,0.991583,4.814
3/20/2021 17:00,13.886,3.415607777777778,0.991459,3.592
3/20/2021 18:00,15.39,3.2138355555555553,0.991252,2.454
3/20/2021 19:00,16.701,3.0120633333333333,0.990863,2.091
3/20/2021 20:00,17.496,2.810291111111111,0.990532,1.774
3/20/2021 21:00,18.067,2.608518888888889,0.990199,1.672
3/20/2021 22:00,18.335,2.406746666666667,0.990077,2.316
3/20/2021 23:00,17.925,2.204974444444445,0.99004,2.73
3/21/2021 0:00,14.696,2.0032022222222223,0.990015,3.092
3/21/2021 1:00,12.791,1.80143,0.990148,4.191
3/21/2021 2:00,12.085,4.45341,0.990252,5.036
3/21/2021 3:00,10.258,8.24279,0.990413,5.798
3/21/2021 4:00,9.272,8.40932,0.990445,5.822
3/21/2021 5:00,9.073,11.4621,0.990206,6.367
3/21/2021 6:00,9.442,21.1933,0.990185,7.656
3/21/2021 7:00,9.087,33.4787,0.990411,8.934
3/21/2021 8:00,8.432,31.3316,0.990649,8.732
3/21/2021 9:00,7.928,22.3424,0.990801,7.789
3/21/2021 10:00,7.589,19.3263,0.990952,7.433
3/21/2021 11:00,7.177,19.0643,0.991304,7.369
3/21/2021 12:00,6.953,27.6055,0.991317,8.339
3/21/2021 13:00,7.731,20.1332,0.991566,7.515
3/21/2021 14:00,10.043,3.80886,0.991664,4.853
3/21/2021 15:00,12.557,2.8665950000000002,0.991568,3.544
3/21/2021 16:00,15.113,1.92433,0.991328,4.276
3/21/2021 17:00,17.021,3.71482,0.990637,4.885
3/21/2021 18:00,18.432,2.42073,0.990064,4.425
3/21/2021 19:00,19.606,1.86762,0.989508,4.228
3/21/2021 20:00,20.277,2.22714,0.989066,4.361
3/21/2021 21:00,20.588,1.25242,0.9886,3.981
3/21/2021 22:00,20.591,0.859622,0.988223,3.786
3/21/2021 23:00,20.07,1.12558,0.987994,3.926
3/22/2021 0:00,16.465,3.79053,0.987786,4.873
3/22/2021 1:00,13.985,11.126,0.987689,6.331
3/22/2021 2:00,12.49,21.0912,0.987591,7.674
3/22/2021 3:00,11.148,29.4441,0.987619,8.591
3/22/2021 4:00,10.656,35.1488,0.987436,9.132
3/22/2021 5:00,9.931,25.074,0.986966,8.108
3/22/2021 6:00,9.353,18.525,0.986856,7.321
3/22/2021 7:00,8.836,13.3942,0.986995,6.692
3/22/2021 8:00,8.584,10.5499,0.987067,6.174
3/22/2021 9:00,8.132,7.63279,0.987116,5.664
3/22/2021 10:00,7.816,2.9769,0.987211,4.599
3/22/2021 11:00,7.448,3.4139,0.987365,4.731
3/22/2021 12:00,7.13,5.67215,0.987378,5.322
3/22/2021 13:00,8.84,5.6272,0.987598,5.313
3/22/2021 14:00,12.211,1.64032,0.987731,4.151
3/22/2021 15:00,15.001,1.5418166666666666,0.987558,2.818
3/22/2021 16:00,17.559,1.4433133333333334,0.987464,3.51
3/22/2021 17:00,19.519,1.34481,0.987073,3.996
3/22/2021 18:00,20.728,3.3769,0.986741,4.772
3/22/2021 19:00,21.321,3.84936,0.986431,4.911
3/22/2021 20:00,21.793,7.5216,0.985881,5.73
3/22/2021 21:00,21.97,10.8507,0.985378,6.359
3/22/2021 22:00,21.611,16.4061,0.984901,7.2
3/22/2021 23:00,20.711,15.279,0.984672,7.023
3/23/2021 0:00,17.135,19.8028,0.984367,7.565
3/23/2021 1:00,14.378,32.2577,0.98426,8.968
3/23/2021 2:00,12.768,36.1297,0.984284,9.394
3/23/2021 3:00,11.77,50.0005,0.984309,10.689
3/23/2021 4:00,11.027,55.7721,0.984183,11.379
3/23/2021 5:00,10.307,55.376,0.983903,11.309
3/23/2021 6:00,9.941,55.1322,0.983882,11.272
3/23/2021 7:00,10.392,55.3078,0.983915,11.382
3/23/2021 8:00,10.405,55.2473,0.983946,11.402
3/23/2021 9:00,10.185,55.4682,0.983961,11.437
3/23/2021 10:00,9.503,52.0496,0.983985,10.943
3/23/2021 11:00,9.362,51.0183,0.984117,10.831
3/23/2021 12:00,9.038,46.5192,0.984323,10.349
3/23/2021 13:00,10.799,38.9044,0.984524,9.668
3/23/2021 14:00,13.785,10.5563,0.984755,6.285
3/23/2021 15:00,16.394,10.4934,0.984803,6.273
3/23/2021 16:00,18.521,17.9318,0.984642,7.337
3/23/2021 17:00,19.978,27.5108,0.984233,8.488
3/23/2021 18:00,20.791,35.5902,0.983482,9.368
3/23/2021 19:00,21.259,39.781,0.98287,9.827
3/23/2021 20:00,21.828,44.576,0.982444,10.267
3/23/2021 21:00,21.78,50.4927,0.98197,10.885
3/23/2021 22:00,21.246,51.2054,0.981555,10.976
3/23/2021 23:00,20.814,47.4847,0.981234,10.576
3/24/2021 0:00,19.378,55.0739,0.980735,11.909
3/24/2021 1:00,18.574,53.5482,0.980181,11.441
3/24/2021 2:00,18.523,55.6154,0.980032,12.196
3/24/2021 3:00,17.814,55.898,0.979929,12.789
3/24/2021 4:00,18.001,55.8441,0.979613,13.095
3/24/2021 5:00,18.132,55.8053,0.979372,12.308
3/24/2021 6:00,17.707,55.5562,0.979309,11.889
3/24/2021 7:00,17.078,56.0093,0.979395,12.319
3/24/2021 8:00,15.862,51.0228,0.979858,10.84
3/24/2021 9:00,14.594,40.5025,0.980245,9.775
3/24/2021 10:00,13.903,56.6722,0.980147,12.241
3/24/2021 11:00,14.141,55.459,0.979816,11.626
3/24/2021 12:00,14.264,54.6506,0.979479,11.429
3/24/2021 13:00,14.374,54.8617,0.979461,11.403
3/24/2021 14:00,14.964,56.3954,0.97937,12.139
3/24/2021 15:00,15.701,55.4564,0.979327,11.684
3/24/2021 16:00,16.083,38.7208,0.979257,9.634
3/24/2021 17:00,16.537,51.0493,0.978889,10.861
3/24/2021 18:00,17.135,55.4487,0.978505,11.814
3/24/2021 19:00,17.186,47.286,0.97805,10.485
3/24/2021 20:00,17.813,45.4086,0.977614,10.319
3/24/2021 21:00,17.678,26.2552,0.977056,8.391
3/24/2021 22:00,17.381,19.6231,0.976685,7.556
3/24/2021 23:00,16.709,4.40107,0.976682,5.104
3/25/2021 0:00,17.204,21.1111,0.976576,7.858
3/25/2021 1:00,15.668,0.787414,0.97676,3.721
3/25/2021 2:00,15.811,1.544477,0.976584,2.987
3/25/2021 3:00,15.901,2.30154,0.976206,4.385
3/25/2021 4:00,16.473,22.3327,0.97556,7.907
3/25/2021 5:00,16.248,19.931,0.974315,7.613
3/25/2021 6:00,15.662,21.7334,0.973769,7.883
3/25/2021 7:00,15.531,18.3201,0.973091,7.425
3/25/2021 8:00,15.375,19.6235,0.973016,3.611
3/25/2021 9:00,14.611,20.9269,0.972609,7.722
3/25/2021 10:00,13.322,20.0759,0.97326,7.597
3/25/2021 11:00,11.609,22.7015,0.973767,7.98
3/25/2021 12:00,11.341,12.3092,0.974074,6.569
3/25/2021 13:00,11.677,24.3724,0.972135,8.23
3/25/2021 14:00,12.417,19.745722,0.973637,1.77
3/25/2021 15:00,13.762,15.119043999999999,0.974072,2.046
3/25/2021 16:00,15.523,10.492365999999999,0.974465,2.987
3/25/2021 17:00,17.276,5.865687999999999,0.974262,3.586
3/25/2021 18:00,18.649,1.23901,0.974387,3.953
3/25/2021 19:00,19.614,1.70312,0.974538,4.235
3/25/2021 20:00,20.344,1.06535,0.974557,3.91
3/25/2021 21:00,20.806,1.3968966666666667,0.974425,3.305
3/25/2021 22:00,20.978,1.7284433333333333,0.97428,2.37
3/25/2021 23:00,20.768,2.05999,0.974184,1.84
3/26/2021 0:00,18.125,2.3915366666666666,0.974133,1.65
3/26/2021 1:00,15.831,2.7230833333333333,0.974221,3.075
3/26/2021 2:00,15.985,3.05463,0.974242,4.674
3/26/2021 3:00,15.311,25.8146,0.974173,8.289
3/26/2021 4:00,14.894,20.7181,0.974011,7.801
3/26/2021 5:00,14.563,24.731,0.973725,8.263
3/26/2021 6:00,14.373,32.3518,0.973287,9.072
3/26/2021 7:00,14.741,33.5196,0.97291,9.108
3/26/2021 8:00,14.798,32.4933,0.97314,8.962
3/26/2021 9:00,14.736,29.3138,0.972551,8.663
3/26/2021 10:00,14.605,29.4269,0.972199,8.676
3/26/2021 11:00,14.88,26.2132,0.97206,8.337
3/26/2021 12:00,15.178,25.4056,0.971856,8.251
3/26/2021 13:00,15.455,30.7781,0.971726,8.806
3/26/2021 14:00,15.635,35.526,0.971633,9.454
3/26/2021 15:00,16.309,16.5601,0.97163,7.248
3/26/2021 16:00,17.5,4.02643,0.971508,5.009
3/26/2021 17:00,18.947,2.12364,0.970959,4.375
3/26/2021 18:00,19.906,2.0004,0.970604,4.333
3/26/2021 19:00,20.531,1.92431,0.97031,3.59
3/26/2021 20:00,21.375,1.84822,0.96995,3.477
3/26/2021 21:00,21.746,1.77213,0.96976,3.477
3/26/2021 22:00,21.728,1.69604,0.96953,2.975
3/26/2021 23:00,21.573,1.61995,0.969435,2.624
3/27/2021 0:00,20.091,1.54386,0.969569,4.111
3/27/2021 1:00,17.123,12.658,0.969989,6.674
3/27/2021 2:00,16.325,5.73553,0.969949,5.417
3/27/2021 3:00,16.144,10.6312,0.970552,6.308
3/27/2021 4:00,16.32,10.9019,0.970807,6.431
3/27/2021 5:00,16.523,10.8669,0.970107,6.349
3/27/2021 6:00,16.672,25.2185,0.969344,8.252
3/27/2021 7:00,16.573,34.6784,0.968952,9.267
3/27/2021 8:00,16.415,15.6365,0.969202,7.064
3/27/2021 9:00,16.16,4.09612,0.969605,4.981
3/27/2021 10:00,16.232,14.7546,0.96903,7.021
3/27/2021 11:00,16.214,14.6433,0.968146,6.942
3/27/2021 12:00,16.295,19.7497,0.967326,7.664
3/27/2021 13:00,16.117,9.53415,0.966874,6.201
3/27/2021 14:00,16.511,25.8797,0.966411,8.324
3/27/2021 15:00,18.417,32.461,0.966441,9.053
3/27/2021 16:00,18.571,18.5785,0.965974,7.521
3/27/2021 17:00,20.301,34.9421,0.965082,9.449
3/27/2021 18:00,20.814,44.3814,0.964385,10.334
3/27/2021 19:00,21.046,53.7358,0.963669,11.825
3/27/2021 20:00,21.402,37.8599,0.963106,9.677
3/27/2021 21:00,22.236,37.4202,0.962353,9.656
3/27/2021 22:00,21.647,40.6387,0.96171,9.938
3/27/2021 23:00,20.902,54.2863,0.961774,12.256
3/28/2021 0:00,17.365,47.3881,0.962898,10.568
3/28/2021 1:00,14.029,55.3335,0.963747,11.892
3/28/2021 2:00,11.363,56.2723,0.964619,12.952
3/28/2021 3:00,9.971,56.6037,0.965551,14.189
3/28/2021 4:00,8.711,56.9087,0.966434,12.255
3/28/2021 5:00,8.129,57.0217,0.966807,12.175
3/28/2021 6:00,7.319,47.7306,0.966924,10.438
3/28/2021 7:00,6.772,45.8157,0.966975,10.205
3/28/2021 8:00,5.643,35.1735,0.967371,9.217
3/28/2021 9:00,5.199,40.8129,0.967454,9.738
3/28/2021 10:00,4.401,30.976,0.967725,8.736
3/28/2021 11:00,4.099,57.9728,0.968396,12.668
3/28/2021 12:00,3.098,48.3403,0.968935,10.416
3/28/2021 13:00,3.107,43.526,0.969947,9.966
3/28/2021 14:00,3.862,42.2852,0.970941,9.913
3/28/2021 15:00,5.034,42.2074,0.971707,9.965
3/28/2021 16:00,6.421,44.4417,0.972384,10.169
3/28/2021 17:00,7.882,40.0328,0.97295,9.828
3/28/2021 18:00,9.402,36.0228,0.973493,9.453
3/28/2021 19:00,10.619,35.3236,0.974043,9.355
3/28/2021 20:00,11.583,36.3526,0.97452,9.505
3/28/2021 21:00,12.233,37.5076,0.974981,9.61
3/28/2021 22:00,12.423,44.9541,0.975318,10.23
3/28/2021 23:00,12.247,34.6449,0.975736,9.284
3/29/2021 0:00,10.818,46.5516,0.976148,10.426
3/29/2021 1:00,8.794,47.4782,0.976727,10.522
3/29/2021 2:00,5.891,43.8391,0.977431,10.006
3/29/2021 3:00,4.916,33.0008,0.97816,8.886
3/29/2021 4:00,3.713,26.1117,0.978518,8.193
3/29/2021 5:00,3.206,12.91,0.978681,6.604
3/29/2021 6:00,2.72,0.848392,0.979213,3.734
3/29/2021 7:00,2.102,1.004201294117647,0.979867,2.206
3/29/2021 8:00,1.222,1.160010588235294,0.980404,1.396
3/29/2021 9:00,0.631,1.3158198823529412,0.980791,0.993
3/29/2021 10:00,0.587,1.4716291764705882,0.980911,0.863
3/29/2021 11:00,0.517,1.6274384705882352,0.981113,0.494
3/29/2021 12:00,0.579,1.7832477647058824,0.981306,1.153
3/29/2021 13:00,2.659,1.9390570588235294,0.981578,1.24
3/29/2021 14:00,6.021,2.0948663529411764,0.981872,1.427
3/29/2021 15:00,9.064,2.2506756470588236,0.981922,1.415
3/29/2021 16:00,11.653,2.4064849411764704,0.981863,2.197
3/29/2021 17:00,13.281,2.5622942352941176,0.981462,2.615
3/29/2021 18:00,14.671,2.7181035294117644,0.981159,2.402
3/29/2021 19:00,15.867,2.8739128235294116,0.980762,2.045
3/29/2021 20:00,16.913,3.029722117647059,0.980268,2.377
3/29/2021 21:00,17.674,3.1855314117647056,0.979802,2.666
3/29/2021 22:00,18.077,3.3413407058823528,0.979324,3.249
3/29/2021 23:00,17.521,3.49715,0.979025,4.811
3/30/2021 0:00,14.615,7.86678,0.978834,5.77
3/30/2021 1:00,13.548,10.1587,0.978692,6.166
3/30/2021 2:00,13.398,24.7001,0.978561,8.175
3/30/2021 3:00,12.6,24.9936,0.978506,8.21
3/30/2021 4:00,12.577,27.841,0.978021,8.474
3/30/2021 5:00,12.332,29.3127,0.977497,8.627
3/30/2021 6:00,11.918,21.9857,0.977553,7.821
3/30/2021 7:00,12.134,13.5356,0.977689,6.754
3/30/2021 8:00,12.309,12.9593,0.978091,6.746
3/30/2021 9:00,12.862,41.1202,0.977244,9.855
3/30/2021 10:00,12.808,37.6463,0.976914,9.502
3/30/2021 11:00,12.474,21.2007,0.977185,7.728
3/30/2021 12:00,12.012,33.6226,0.977498,9.073
3/30/2021 13:00,12.829,36.26,0.977661,9.469
3/30/2021 14:00,14.432,32.6633,0.977628,9.08
3/30/2021 15:00,15.916,30.44,0.977342,8.881
3/30/2021 16:00,17.414,36.9427,0.97705,9.505
3/30/2021 17:00,18.293,38.801,0.976635,9.677
3/30/2021 18:00,19.953,47.5373,0.975837,10.549
3/30/2021 19:00,20.419,50.1921,0.975349,10.87
3/30/2021 20:00,21.477,53.5079,0.974246,11.45
3/30/2021 21:00,21.897,50.4342,0.973094,10.944
3/30/2021 22:00,21.824,52.8052,0.972756,11.321
3/30/2021 23:00,20.717,51.6783,0.972152,11.098
3/31/2021 0:00,19.437,54.4373,0.97167,11.74
3/31/2021 1:00,17.898,48.315,0.971891,10.623
3/31/2021 2:00,17.344,44.0835,0.972466,10.167
3/31/2021 3:00,16.708,54.8571,0.972679,11.686
3/31/2021 4:00,16.447,24.7045,0.973052,8.17
3/31/2021 5:00,15.817,13.2601,0.973272,6.854
3/31/2021 6:00,14.615,22.7691,0.974321,7.943
3/31/2021 7:00,13.441,31.0743,0.974924,8.876
3/31/2021 8:00,11.231,37.1193,0.975686,9.509
3/31/2021 9:00,8.299,51.8846,0.976332,10.821
3/31/2021 10:00,6.17,47.8575,0.976861,10.365
3/31/2021 11:00,4.76,48.9249,0.977324,10.44
3/31/2021 12:00,3.981,35.3397,0.97755,9.091
3/31/2021 13:00,6.886,16.6921,0.977851,7.193
3/31/2021 14:00,10.108,3.16596,0.978009,4.732
3/31/2021 15:00,12.24,1.84475,0.9781,4.21
3/31/2021 16:00,13.788,2.12336,0.977845,4.323
3/31/2021 17:00,15.256,1.50144,0.977144,4.079
3/31/2021 18:00,16.845,1.11652,0.976482,3.887
3/31/2021 19:00,18.296,0.955433,0.976017,3.53
3/31/2021 20:00,19.436,0.794346,0.975481,3.171
3/31/2021 21:00,20.307,0.633259,0.974955,3.65
3/31/2021 22:00,20.505,2.00243,0.974517,4.297
3/31/2021 23:00,19.945,2.64966,0.974266,4.54
4/1/2021 0:00,15.84,2.07398,0.973929,4.307
4/1/2021 1:00,12.898,3.80267,0.973757,4.908
4/1/2021 2:00,11.876,10.0408,0.97376,6.142
4/1/2021 3:00,11.104,7.89479,0.973522,5.765
4/1/2021 4:00,11.316,14.0693,0.973127,6.831
4/1/2021 5:00,11.253,36.4441,0.972622,9.388
4/1/2021 6:00,11.511,33.0892,0.972154,8.991
4/1/2021 7:00,11.342,36.8701,0.97203,9.434
4/1/2021 8:00,11.256,37.7823,0.971657,9.528
4/1/2021 9:00,12.39,36.9159,0.971237,9.449
4/1/2021 10:00,12.903,38.141,0.970731,9.58
4/1/2021 11:00,13.867,40.1656,0.970562,9.791
4/1/2021 12:00,14.1,35.2669,0.970202,9.297
4/1/2021 13:00,14.991,22.8601,0.969711,7.968
4/1/2021 14:00,16.194,8.98276,0.969424,6.006
4/1/2021 15:00,18.815,5.99088,0.968804,5.516
4/1/2021 16:00,19.962,16.9395,0.968018,7.304
4/1/2021 17:00,21.146,10.7384,0.966801,6.4
4/1/2021 18:00,21.973,15.6226,0.965747,7.125
4/1/2021 19:00,22.866,30.3894,0.964255,8.971
4/1/2021 20:00,24.497,39.4423,0.961552,9.981
4/1/2021 21:00,23.262,53.6918,0.961058,12.135
4/1/2021 22:00,17.376,39.49,0.962433,9.799
4/1/2021 23:00,17.615,1.68029,0.961133,4.167
4/2/2021 0:00,17.505,14.3853,0.960964,6.928
4/2/2021 1:00,17.055,16.3879,0.959583,7.172
4/2/2021 2:00,16.627,34.8615,0.958936,9.322
4/2/2021 3:00,16.445,45.3039,0.958598,10.365
4/2/2021 4:00,15.358,55.1834,0.959236,12.458
4/2/2021 5:00,13.666,45.3785,0.95965,10.331
4/2/2021 6:00,13.5,32.5587,0.960168,9.017
4/2/2021 7:00,12.802,33.5813,0.960857,9.129
4/2/2021 8:00,12.969,31.4068,0.961677,8.942
4/2/2021 9:00,13.103,41.1235,0.962564,10.033
4/2/2021 10:00,11.998,52.439,0.96389,11.123
4/2/2021 11:00,11.659,28.1954,0.965278,8.596
4/2/2021 12:00,11.418,39.3391,0.966284,9.829
4/2/2021 13:00,10.921,31.882,0.967438,8.935
4/2/2021 14:00,10.047,33.7487,0.968755,9.043
4/2/2021 15:00,10.048,21.6324,0.96997,7.779
4/2/2021 16:00,10.593,15.7261,0.971033,7.03
4/2/2021 17:00,11.963,13.1976,0.971584,6.719
4/2/2021 18:00,13.454,11.0625,0.972021,6.366
4/2/2021 19:00,15.032,11.1556,0.972355,6.407
4/2/2021 20:00,15.927,10.1761,0.972724,6.191
4/2/2021 21:00,16.5,8.72297,0.973109,5.969
4/2/2021 22:00,16.827,8.34875,0.973407,5.897
4/2/2021 23:00,16.519,10.4549,0.973822,6.24
4/3/2021 0:00,14.37,12.5622,0.974263,6.641
4/3/2021 1:00,11.036,12.6251,0.974834,6.618
4/3/2021 2:00,10.01,11.8596,0.975463,6.495
4/3/2021 3:00,8.81,7.55336,0.976127,5.712
4/3/2021 4:00,8.037,6.53489,0.9765,5.564
4/3/2021 5:00,7.515,5.22359,0.976685,5.25
4/3/2021 6:00,7.005,3.04591,0.977102,4.628
4/3/2021 7:00,6.365,2.39819,0.97765,4.396
4/3/2021 8:00,5.934,2.42095,0.978192,4.397
4/3/2021 9:00,4.651,2.28932,0.978684,3.461
4/3/2021 10:00,4.048,2.15769,0.979147,3.132
4/3/2021 11:00,3.685,2.02606,0.979418,3.516
4/3/2021 12:00,3.432,1.89443,0.979697,4.21
4/3/2021 13:00,6.306,2.59746,0.980163,4.466
4/3/2021 14:00,9.77,2.4302525999999998,0.980356,2.938
4/3/2021 15:00,12.578,2.2630452,0.980482,2.664
4/3/2021 16:00,14.834,2.0958378,0.980298,3.029
4/3/2021 17:00,16.489,1.9286303999999999,0.979831,2.771
4/3/2021 18:00,17.794,1.761423,0.979566,2.425
4/3/2021 19:00,18.826,1.5942156,0.979283,2.006
4/3/2021 20:00,19.761,1.4270082,0.978946,2.48
4/3/2021 21:00,20.39,1.2598008,0.978463,2.738
4/3/2021 22:00,20.621,1.0925934000000002,0.977918,3.055
4/3/2021 23:00,20.462,0.925386,0.977514,3.799
4/4/2021 0:00,17.015,3.43948,0.976964,4.794
4/4/2021 1:00,13.974,11.7979,0.976715,6.586
4/4/2021 2:00,12.3,37.3439,0.976567,9.543
4/4/2021 3:00,11.322,36.9527,0.97628,9.541
4/4/2021 4:00,10.874,37.4422,0.975983,9.521
4/4/2021 5:00,10.794,38.9976,0.975558,9.628
4/4/2021 6:00,10.879,34.9606,0.975399,9.16
4/4/2021 7:00,10.371,27.8229,0.975431,8.444
4/4/2021 8:00,10.212,30.0137,0.975677,8.669
4/4/2021 9:00,10.031,28.0366,0.975787,8.508
4/4/2021 10:00,10.187,17.0175,0.975712,7.277
4/4/2021 11:00,9.703,13.7134,0.975723,6.843
4/4/2021 12:00,9.258,15.2149,0.975609,6.943
4/4/2021 13:00,11.371,7.9924,0.975561,5.774
4/4/2021 14:00,13.407,6.088493333333333,0.975326,2.978
4/4/2021 15:00,15.921,4.184586666666666,0.974898,3.31
4/4/2021 16:00,18.904,2.28068,0.974233,4.391
4/4/2021 17:00,20.893,6.3756,0.973203,5.525
4/4/2021 18:00,22.016,12.1739,0.97248,6.719
4/4/2021 19:00,20.896,22.2242,0.972148,8.017
4/4/2021 20:00,18.025,20.1837,0.97191,7.657
4/4/2021 21:00,17.7,14.5356,0.971435,6.922
4/4/2021 22:00,18.028,15.7341,0.970824,7.077
4/4/2021 23:00,18.836,24.3492,0.96991,8.163
4/5/2021 0:00,18.506,29.5138,0.96914,8.721
4/5/2021 1:00,18.163,29.9227,0.969371,8.759
4/5/2021 2:00,17.489,39.9345,0.969481,9.812
4/5/2021 3:00,16.237,55.6418,0.970151,14.523
4/5/2021 4:00,12.123,56.4616,0.970448,13.564
4/5/2021 5:00,10.303,56.8457,0.970818,14.635
